airport_1,airport_2,total_passengers,avg_fare,avg_distance,avg_fare_per_mile,avg_fare_gap
BHM,ORD,17017,196.26008547008547,583.8717948717949,0.3361427765537355,12.7908547008547
BHM,ORL,0,85.95,478.0,0.17981171548117156,0.0
BHM,PHX,232,238.22000000000003,1455.0,0.16372508591065293,6.284999999999997
BHM,PVD,1016,164.88842105263157,1051.9473684210527,0.1567491265453849,10.44
BHM,SFO,650,250.25375,2013.0,0.12431880278191754,79.7625
BHM,SJC,335,188.29625,2013.0,0.09354011425732738,41.15375
BHM,SNA,3984,284.02852173913044,1815.0,0.1564895436579231,25.40808695652174
BHM,SWF,317,250.29874999999998,902.0,0.2774930709534368,40.77432692307693
BHM,TPA,28124,143.21981651376146,459.56880733944956,0.3117069117147369,0.526788990825688
BHM,WAS,76,232.20875,682.0,0.3404820381231672,20.737500000000004
BIL,AZA,1235,101.56846153846153,878.0,0.11568161906430699,0.0
BIL,BUR,8,191.19,972.0,0.19669753086419753,0.0
BIL,LAX,108,162.48,972.0,0.16716049382716047,0.0
BIL,LGB,6,165.83,972.0,0.17060699588477368,0.0
BIL,ONT,16,206.01,972.0,0.21194444444444444,43.16999999999999
BIL,PHX,831,231.46076923076922,878.0,0.2636227439985982,14.283846153846156
BIL,SNA,35,180.22,972.0,0.18541152263374486,4.1200000000000045
BIS,AZA,2848,124.41062500000001,1094.0,0.11372086380255941,0.0
BIS,PHX,461,288.373125,1094.0,0.2635951782449726,32.808125
BLI,AZA,2455,122.374375,1208.0,0.1013032905629139,0.0
BLI,BUR,287,182.63454545454545,1071.0,0.17052711993888464,0.0
BLI,LAS,414,137.325,954.0,0.14394654088050315,0.0
BLI,LAX,4781,123.49969696969697,1071.0,0.11531250884192061,0.0
BLI,LGB,494,181.20346153846154,1071.0,0.1691909071320836,0.0
BLI,OAK,4053,104.49695652173912,790.0,0.13227462850853056,5.921739130434782
BLI,ONT,346,178.72757575757578,1071.0,0.1668791557026851,0.0
BLI,PHX,827,161.340625,1208.0,0.13356012003311257,0.0
BLI,SFO,463,206.9095652173913,790.0,0.2619108420473308,25.355652173913047
BLI,SJC,359,201.5195652173913,790.0,0.2550880572372042,16.33391304347826
BLI,SNA,1157,171.61090909090908,1071.0,0.16023427552839317,1.32030303030303
BLV,PIE,28,72.15,841.0,0.08579072532699168,0.0
BMI,MCO,168,205.45,936.0,0.21949786324786325,65.19999999999999
BNA,AZA,3,156.97666666666666,1449.0,0.10833448355187485,0.0
BNA,BWI,78820,155.8393220338983,587.1949152542373,0.26540049048811337,11.269745762711864
BNA,DCA,44632,203.9156779661017,587.1949152542373,0.34725836497218354,13.100254237288135
BNA,EWR,47697,238.9240677966102,803.0,0.2975393123245457,72.86415254237288
BNA,HPN,1576,246.03033898305083,803.0,0.30638896510965236,29.244915254237284
BNA,IAD,12817,217.67627118644066,587.1949152542373,0.3706923641601705,32.4178813559322
BNA,ISP,8397,184.6349152542373,803.0,0.22993140131287335,12.356016949152542
BNA,JFK,15611,196.8829661016949,803.0,0.2451842666272664,19.266440677966102
BNA,LGA,84991,211.96389830508477,803.0,0.2639650041159212,32.99313559322034
BNA,MCO,2882,111.76666666666667,616.0,0.18143939393939393,15.831666666666663
BNA,NYC,29,281.7809090909091,803.0,0.35091022302728403,26.237272727272728
BNA,OAK,16406,231.40754237288135,1968.3050847457628,0.11756411265286461,28.6735593220339
BNA,ORF,3264,153.8540909090909,585.0,0.262998445998446,5.653636363636364
BNA,ORL,0,120.4,616.0,0.19545454545454546,0.0
BNA,PHF,302,211.86636363636364,585.0,0.36216472416472417,25.343181818181815
BNA,PHX,33322,241.4183076923077,1448.7846153846153,0.166630775302046,43.28630769230769
BNA,PIE,1069,82.44500000000001,612.0,0.1347140522875817,0.0
BNA,SEA,414,198.41500000000002,1977.0,0.10036165907941325,1.6200000000000045
BNA,SFO,26572,260.3315254237288,1968.3050847457628,0.13225879528114323,40.172881355932205
BNA,SJC,12309,241.834406779661,1968.3050847457628,0.12286129419587036,18.38025423728814
BNA,SMF,141,140.06,1917.0,0.0730620761606677,16.159999999999997
BNA,SWF,1041,218.22691588785045,803.0,0.2717645278802621,22.09046728971963
BNA,TPA,61526,158.2943220338983,612.0084745762712,0.25864830128971433,13.545762711864406
BNA,WAS,15,240.75923076923075,587.0,0.41015201153190933,3.581538461538462
BOI,AZA,846,87.23083333333334,749.0,0.11646306186025812,0.0
BOI,BUR,7382,162.9165254237288,688.0,0.23679727532518724,12.305593220338983
BOI,BWI,1566,239.98285714285717,2059.0,0.11655311177409285,23.79
BOI,DAL,833,223.46272727272728,1282.0,0.17430789958871082,20.10681818181818
BOI,DCA,1037,296.30428571428575,2059.0,0.14390688961354334,26.221428571428575
BOI,DFW,3436,286.99045454545455,1282.0,0.22386150900581478,46.449090909090906
BOI,EWR,46,329.44,2167.0,0.15202584217812645,104.57
BOI,HPN,2,319.75,2167.0,0.1475542224273189,148.03
BOI,IAD,1011,304.2109523809524,2059.0,0.1477469414186267,75.87857142857143
BOI,JFK,96,200.71,2167.0,0.0926211352099677,0.0
BOI,LAS,883,127.26666666666667,520.0,0.24474358974358976,0.9866666666666694
BOI,LAX,32721,159.4572033898305,688.0,0.23176919097359086,25.467118644067796
BOI,LGA,37,283.09,2167.0,0.13063682510383018,79.9
BOI,LGB,1637,163.32088235294117,688.0,0.23738500341997265,7.283333333333332
BOI,MDW,526,237.801875,1448.0,0.16422781422651933,0.0
BOI,OAK,16959,156.8115254237288,523.0,0.2998308325501507,6.341949152542373
BOI,ONT,10068,169.1772033898305,688.0,0.24589709795033501,6.870338983050848
BOI,ORD,2669,287.649375,1448.0,0.19865288328729283,67.09375
BOI,PHX,22537,180.6703076923077,740.1692307692308,0.24414889302953388,3.903846153846153
BOI,SEA,651,95.895,399.0,0.24033834586466163,45.379999999999995
BOI,SFO,18059,196.82754237288137,523.0,0.3763432932559873,44.638474576271186
BOI,SJC,16483,152.3185593220339,523.0,0.29124007518553324,8.670932203389832
BOI,SNA,12807,176.66813559322034,688.0,0.25678508080409934,12.83084745762712
BOS,AZA,0,205.66666666666666,2300.0,0.08942028985507246,0.0
BOS,BNA,53729,200.80008474576272,942.5677966101695,0.21303227277728046,18.00677966101695
BOS,BUF,44300,164.143125,395.5982142857143,0.4148755177224323,32.159910714285715
BOS,BUR,4397,290.8865254237288,2611.0,0.11140809093210602,37.630254237288135
BOS,BWI,146586,129.355593220339,418.0,0.30946314167545214,9.512203389830509
BOS,BZN,1112,317.05428571428575,1991.0,0.15924373968572864,72.76857142857143
BOS,CAK,11872,176.9534745762712,563.0,0.3143045729596291,16.084745762711865
BOS,CHI,65,287.25,867.0,0.3313148788927336,119.428125
BOS,CHS,27853,193.39236363636363,836.0,0.2313305785123967,10.492909090909091
BOS,CLE,48819,219.0777966101695,563.0,0.38912574886353374,46.622966101694914
BOS,CLT,94403,202.1756779661017,737.0,0.27432249384817053,66.67025423728813
BOS,CMH,38658,203.87213675213675,640.0,0.3185502136752137,25.17076923076923
BOS,COS,2013,250.81571428571428,1778.0,0.14106620600996303,59.79071428571428
BOS,CVG,40260,285.8743220338983,752.0,0.38015202398124776,110.21661016949152
BOS,DAB,1031,139.28,1089.0,0.1278971533516988,20.096000000000007
BOS,DAL,6659,232.5595145631068,1562.0,0.1488857327548699,16.027766990291262
BOS,DAY,11144,171.95123287671234,709.0,0.24252642154684392,28.94178082191781
BOS,DCA,256634,176.00974576271187,418.0,0.42107594680074606,39.10466101694916
BOS,DEN,146011,249.91830508474575,1754.2033898305085,0.14246587143196113,87.53322033898306
BOS,DFW,146110,279.44677966101693,1562.0,0.1789031880032119,98.43169491525424
BOS,DTT,1,174.102,632.0,0.2754778481012658,0.0
BOS,DTW,90249,230.5055084745763,632.0,0.36472390581420294,82.82745762711863
BOS,EFD,129,243.76151515151514,1609.0,0.15149876640864832,0.0
BOS,EWR,126217,196.16788135593222,208.61864406779662,0.9399318668396724,36.471101694915255
BOS,EYW,1374,251.6525,1396.25,0.18024436381788236,48.072500000000005
BOS,FLL,187417,159.12406779661018,1283.5677966101696,0.12397592660886037,45.69491525423729
BOS,FMY,0,152.0,1272.0,0.11949685534591195,0.0
BOS,GRR,2561,187.14777777777778,740.0,0.2529024024024024,30.981111111111115
BOS,GSO,8958,173.8098245614035,654.9824561403509,0.2653651241814647,32.36
BOS,GSP,683,166.60999999999999,802.0,0.20774314214463838,17.914285714285715
BOS,HOU,19946,212.82703389830507,1609.0,0.13227286134139532,18.458474576271186
BOS,HPN,1663,247.28079545454545,208.89772727272728,1.1843642616354937,9.521931818181818
BOS,IAD,110866,147.51618644067796,418.0,0.352909536939421,7.492457627118644
BOS,IAH,77318,289.6083898305085,1609.0,0.17999278423275852,80.46601694915255
BOS,IND,38670,232.08084745762713,817.4322033898305,0.2839100633745011,46.560762711864406
BOS,ISP,1542,214.26110091743118,208.75229357798165,1.0263786708221765,21.093302752293578
BOS,JAX,43952,168.09838983050847,1028.0,0.16351983446547516,10.36771186440678
BOS,JFK,63464,139.62652542372882,208.61864406779662,0.6695551090746898,5.496016949152542
BOS,LAS,120578,224.27101694915254,2381.0,0.09419194327977848,62.7956779661017
BOS,LAX,250165,301.3890677966102,2611.0,0.1154305123694409,43.69432203389831
BOS,LGA,303722,166.84237288135594,208.61864406779662,0.7996924924985808,20.84694915254237
BOS,LGB,22049,255.8006779661017,2611.0,0.09797038604599835,16.678813559322034
BOS,MCI,40857,213.47435897435898,1256.0,0.169963661603789,29.168547008547012
BOS,MCO,268438,155.87305084745762,1142.0,0.13649128795749355,25.822796610169494
BOS,MDT,867,203.93285714285713,335.0,0.6087547974413646,34.589999999999996
BOS,MDW,44668,143.49110169491527,867.0,0.16550300080151703,9.098983050847457
BOS,MEM,16426,253.70967391304347,1139.0,0.22274773829064395,29.60804347826087
BOS,MIA,117412,194.68127118644068,1283.5677966101696,0.15167647422374259,34.66016949152542
BOS,MKC,0,111.88,1256.0,0.08907643312101911,0.0
BOS,MKE,43505,188.24973451327435,860.0,0.21889504013171435,33.30628318584071
BOS,MLB,797,153.4177777777778,1145.0,0.1339893255701116,27.50222222222222
BOS,MSN,3036,197.9930434782609,932.0,0.2124388878522112,15.235217391304351
BOS,MSP,109381,256.8537288135593,1124.0,0.22851755232523072,134.54974576271186
BOS,MSY,48642,193.11533898305086,1371.0,0.14085728591032157,31.59406779661017
BOS,MYR,22557,125.71762886597939,756.5979381443299,0.16616707508048123,2.8703092783505157
BOS,NYC,527,162.35045454545454,209.0,0.7767964332318399,11.124090909090912
BOS,OAK,20330,283.6785593220339,2704.0,0.10491070980844448,55.312288135593214
BOS,OKC,621,251.055,1505.0,0.16681395348837208,16.763749999999995
BOS,OMA,7279,228.4271186440678,1282.0,0.17818027975356301,26.44237288135593
BOS,ONT,9167,285.3584745762712,2611.0,0.1092908749813371,36.85720338983052
BOS,ORD,269659,197.12093220338983,867.0,0.2273597833949133,13.09584745762712
BOS,ORF,19050,181.13384615384615,487.0,0.3719380824514295,21.028803418803417
BOS,ORL,1,162.38,1142.0,0.14218914185639228,0.0
BOS,PBI,113427,174.99008474576272,1222.0,0.1431997420178091,27.89398305084746
BOS,PDX,43686,293.12228813559324,2537.0,0.11553893895766387,45.25838983050847
BOS,PHF,8798,176.9234188034188,487.0,0.3632924410747819,4.427692307692308
BOS,PHL,170462,177.01838983050845,289.56779661016947,0.61128547521735,49.96110169491525
BOS,PHX,92769,250.82754237288137,2300.0,0.10905545320560059,90.79949152542373
BOS,PIE,423,238.19272727272727,1204.0,0.19783449109030504,0.0
BOS,PIT,78505,186.63550847457628,496.0,0.37628126708583925,50.79822033898305
BOS,RDU,99812,172.69525423728814,625.0,0.276312406779661,16.33364406779661
BOS,RIC,46150,164.25093220338982,487.0,0.33727090801517423,10.759152542372881
BOS,RNO,222,222.93,2524.0,0.08832408874801903,48.69500000000001
BOS,ROC,19800,182.5026373626374,343.0,0.53207765994938,42.50076923076923
BOS,RSW,126413,176.38279661016946,1271.5677966101696,0.138722945612736,39.18194915254237
BOS,SAN,87073,285.0010169491526,2588.0,0.11012404055222277,41.686949152542375
BOS,SAT,22509,265.43470085470085,1764.0,0.1504731864255674,24.51205128205128
BOS,SAV,22769,176.77764150943398,917.0,0.19277823501574043,9.068018867924529
BOS,SDF,11210,228.37172043010753,829.0,0.27547855299168583,22.59516129032258
BOS,SEA,100050,279.3073728813559,2496.0,0.11190199234028683,27.048728813559322
BOS,SFO,259860,349.5308474576271,2704.0,0.12926436666332364,95.4221186440678
BOS,SJC,41109,305.85237288135596,2704.0,0.11311108464547187,43.59932203389831
BOS,SLC,48045,301.4804237288136,2105.0,0.14322110390917508,121.08745762711864
BOS,SMF,18805,292.086261682243,2636.0,0.11080662431041086,51.04981308411215
BOS,SNA,18502,336.378813559322,2611.0,0.12883141078488014,35.77220338983051
BOS,SRQ,17794,187.59243902439025,1240.0,0.15128422501966954,35.23695121951219
BOS,STL,48484,263.72025423728815,1046.4322033898304,0.2520222748409112,70.32237288135595
BOS,SWF,48,279.0616129032258,209.0,1.3352230282450996,4.220322580645162
BOS,SYR,2495,153.69875000000002,264.0,0.5821922348484849,26.1075
BOS,TPA,145209,162.2937288135593,1204.0,0.13479545582521538,17.234491525423728
BOS,TTN,418,101.515,245.0,0.4143469387755102,0.0
BOS,TUS,7085,277.9733962264151,2289.0,0.12143879258471607,44.47679245283019
BOS,TYS,511,169.42999999999998,831.0,0.20388688327316484,1.4799999999999993
BOS,WAS,131,136.20291666666665,418.0,0.32584429824561406,11.625833333333333
BTR,BWI,276,200.352,1014.0,0.19758579881656804,53.98
BTR,DAL,163,171.86277777777778,383.0,0.4487278793153467,16.08888888888889
BTR,DCA,473,224.57199999999997,1014.0,0.22147140039447732,20.346000000000004
BTR,DFW,13189,148.16579710144927,383.0,0.3868558671056117,3.4515942028985505
BTR,EFD,39,121.08000000000001,255.0,0.4748235294117647,0.0
BTR,EWR,79,275.84,1234.0,0.22353322528363045,0.0
BTR,HOU,36,139.7581818181818,255.0,0.5480713012477718,10.748181818181818
BTR,HPN,3,394.57,1234.0,0.31974878444084276,141.35999999999999
BTR,IAD,72,267.188,1014.0,0.2634990138067061,68.10999999999999
BTR,IAH,1547,133.41272727272727,255.0,0.523187165775401,1.4509090909090916
BTR,ISP,1,467.31,1234.0,0.37869529983792544,0.0
BTR,JFK,14,235.05,1234.0,0.1904781199351702,77.86999999999998
BTR,LGA,112,209.58,1234.0,0.16983792544570503,61.110000000000014
BTR,SWF,1,253.7,1234.0,0.20559157212317666,0.0
BTR,WAS,10,228.17000000000002,1014.0,0.2250197238658777,53.0
BTV,BWI,2091,249.75765625,441.296875,0.5660740971067915,21.085625000000004
BTV,DCA,10484,215.04875,441.296875,0.48729884261396866,31.49828125
BTV,EWR,7332,174.5285294117647,266.55882352941177,0.654810820839276,1.418039215686275
BTV,FLL,2485,168.27066666666667,1348.0,0.12482987141444116,12.35266666666667
BTV,HPN,22,381.83759259259256,266.6666666666667,1.4319982670992923,0.0
BTV,IAD,4396,197.87578125,441.296875,0.4484323056145535,29.5278125
BTV,ISP,51,213.5234831460674,266.60674157303373,0.8008415021900162,4.764494382022471
BTV,JFK,21475,128.33392156862746,266.55882352941177,0.4815460453844459,3.845686274509804
BTV,LGA,7155,152.11245098039214,266.55882352941177,0.5707401421045454,11.062156862745097
BTV,MCO,116,121.18,1195.0,0.10140585774058578,0.0
BTV,MDW,1,380.06666666666666,763.0,0.49812145041502837,0.0
BTV,MIA,359,223.80266666666665,1348.0,0.16602571711177053,24.102666666666664
BTV,ORD,657,230.13333333333333,763.0,0.3016164263870686,0.0
BTV,SWF,1,428.9167741935484,266.61290322580646,1.60838544803473,0.0
BTV,TPA,798,138.33200000000002,1251.0,0.1105771382893685,9.173999999999998
BUF,BUR,1566,262.11470085470086,2217.4017094017095,0.11820652611114095,29.00649572649573
BUF,BWI,44543,136.18704347826088,296.0,0.4600913631022327,14.951391304347824
BUF,CHI,8,133.486,473.0,0.28221141649048626,5.0120000000000005
BUF,DAL,1763,215.40942028985506,1212.0,0.1777305447936098,19.139710144927538
BUF,DCA,15303,181.23817391304348,296.0,0.6122911280846064,23.122521739130438
BUF,DFW,13871,217.135,1212.0,0.1791542904290429,43.072162162162165
BUF,DTW,187,249.99,240.0,1.041625,63.84
BUF,EFD,1,146.6225,1297.0,0.11304741711642251,0.0
BUF,EWR,28759,162.9642372881356,326.0,0.49989029842986377,8.335847457627118
BUF,FLL,47952,151.46495726495726,1185.0,0.12781852933751667,8.276324786324787
BUF,HOU,3571,200.18348837209302,1297.0,0.15434347600007173,26.906976744186046
BUF,HPN,279,229.94219298245613,326.0,0.705344150252933,20.050526315789476
BUF,IAD,4850,177.15808695652174,296.0,0.5985070505287896,31.148521739130434
BUF,IAH,5421,220.5193023255814,1297.0,0.1700225923867243,33.099767441860465
BUF,ISP,1243,168.87016949152542,326.0,0.5180066548819798,13.367203389830507
BUF,JFK,102084,121.05932203389831,326.0,0.37134761360091506,3.1592372881355937
BUF,LAS,1322,169.13333333333333,1987.0,0.08511994631773194,36.39666666666667
BUF,LAX,27802,238.6854700854701,2217.4017094017095,0.10764029100556662,22.88094017094017
BUF,LGA,44700,136.36771186440677,326.0,0.41830586461474467,7.467542372881356
BUF,LGB,745,257.77313725490194,2217.4411764705883,0.11624720888736598,29.36764705882353
BUF,MCO,2233,157.66333333333333,1011.0,0.15594790636333664,12.481666666666664
BUF,MDW,17403,156.50051724137933,473.1551724137931,0.33074881941438894,13.179310344827586
BUF,MIA,9570,183.22863247863248,1185.0,0.1546233185473692,14.366068376068377
BUF,NYC,9,124.359,326.0,0.38146932515337423,16.985
BUF,OAK,2725,257.1945205479452,2309.0,0.11138783912860337,29.44150684931507
BUF,ONT,3243,263.87504273504277,2217.4017094017095,0.11899964385682786,35.00393162393162
BUF,ORD,35033,177.89620689655172,473.1551724137931,0.3759645054536719,5.242672413793104
BUF,PHX,12681,242.28188679245284,1912.0,0.12671646798768452,23.0977358490566
BUF,RSW,342,151.52666666666667,1144.0,0.13245337995337994,16.843333333333334
BUF,SFO,11214,251.83041095890408,2309.0,0.10906470808094591,51.97410958904109
BUF,SJC,3235,254.57671232876712,2309.0,0.11025409802025428,32.38493150684931
BUF,SNA,4683,292.95957264957264,2217.4017094017095,0.132116276190019,39.89581196581196
BUF,SWF,189,227.88457142857143,326.0,0.6990324276950044,3.1660952380952376
BUF,TPA,52003,150.7197435897436,1053.5726495726497,0.14306667817498894,25.61247863247863
BUF,WAS,6,157.20333333333332,296.0,0.5310923423423424,7.262222222222224
BUR,BNA,4688,244.0062711864407,1797.0,0.13578534846212614,20.273389830508478
BUR,BWI,5148,252.00330508474576,2329.0,0.10820236371178436,25.114830508474572
BUR,DCA,2173,303.4444915254237,2329.0,0.13028960563564781,59.340677966101694
BUR,EWR,3064,304.331186440678,2510.0,0.12124748463772031,36.01635593220339
BUR,FLL,1740,260.55771186440677,2342.3389830508477,0.11123765512032428,27.361949152542373
BUR,FSD,2,163.41,1340.0,0.12194776119402985,0.0
BUR,GEG,8732,178.59466101694915,962.0,0.18564933577645443,3.807372881355931
BUR,HPN,32,381.516404494382,2510.0,0.15199856752764224,40.01202247191011
BUR,IAD,2254,314.29245762711867,2329.0,0.13494738412499727,78.90906779661017
BUR,ICT,864,261.12584415584416,1203.0,0.21706221459338665,22.0374025974026
BUR,ISP,317,304.9286904761905,2510.0,0.12148553405425916,17.625
BUR,JFK,34332,275.0200847457627,2510.0,0.10956975487878994,27.466779661016947
BUR,LBB,8,115.5,953.0,0.12119622245540398,0.0
BUR,LGA,2334,279.98533898305084,2510.0,0.11154794381794855,27.32033898305085
BUR,MAF,16,135.91333333333333,951.0,0.1429162285313705,0.0
BUR,MCO,4116,258.26974576271186,2217.4322033898306,0.11647006978335327,25.322542372881358
BUR,MEM,788,316.8118644067797,1619.0,0.1956836716533537,44.46694915254237
BUR,MFR,1769,191.8018181818182,659.0,0.29104979997241,9.600606060606061
BUR,MIA,796,312.92525423728813,2342.3389830508477,0.13359421396468354,49.91644067796611
BUR,MKE,1902,257.07,1756.0,0.14639521640091116,21.940338983050847
BUR,MRY,20,289.22499999999997,302.0,0.9576986754966886,0.0
BUR,MSN,92,311.8110714285714,1687.0,0.18483169616394274,33.69142857142857
BUR,MSO,99,227.82181818181817,935.0,0.24365969859017989,13.108181818181816
BUR,MSP,3263,258.7773728813559,1535.5677966101696,0.16852332945432838,26.739661016949153
BUR,MSY,2800,243.69237288135594,1670.5677966101696,0.1458794435594016,20.322627118644068
BUR,NYC,0,315.065,2510.0,0.12552390438247013,0.0
BUR,OAK,209611,113.68957627118645,372.0,0.30561714051394206,0.01525423728813557
BUR,OKC,3893,226.71110169491524,1187.0,0.1909950309139977,11.596016949152544
BUR,OMA,4212,205.13372881355932,1330.0,0.15423588632598448,12.449745762711864
BUR,ORF,667,316.1972881355932,2371.0,0.13336030710062977,42.08474576271186
